mac_fill,age_score,flood_pressure
1.8,0.077,0.0
1.8,0.079,0.0
1.8,0.081,0.0
1.8,0.083,0.0
1.8,0.084,0.0
1.8,0.086,0.0
1.8,0.089,0.0
1.8,0.091,0.0
1.8,0.093,0.0
1.8,0.079,0.0
1.8,0.081,0.0
1.8,0.084,0.0
1.8,0.085,0.0
1.8,0.087,0.0
1.8,0.087,0.0
1.8,0.089,0.0
1.8,0.091,0.0
1.8,0.094,0.0
1.8,0.096,0.0
1.8,0.091,0.0
1.8,0.094,0.0
1.8,0.096,0.0
1.8,0.098,0.0
1.8,0.103,0.0
1.8,0.105,0.0
1.8,0.107,0.0
1.8,0.109,0.0
1.8,0.112,0.0
1.8,0.114,0.0
1.8,0.083,0.0
1.8,0.085,0.0
1.8,0.087,0.0
1.8,0.089,0.0
1.8,0.091,0.0
1.8,0.091,0.0
1.8,0.093,0.0
1.8,0.095,0.0
1.8,0.098,0.0
1.8,0.1,0.0
1.8,0.102,0.0
1.8,0.104,0.0
1.8,0.106,0.0
1.8,0.109,0.0
1.8,0.111,0.0
1.8,0.114,0.0
1.8,0.116,0.0
1.8,0.119,0.0
1.8,0.121,0.0
1.8,0.123,0.0
1.8,0.1,0.0
1.8,0.102,0.0
1.8,0.104,0.0
1.8,0.106,0.0
1.8,0.109,0.0
1.8,0.109,0.0
1.8,0.111,0.0
1.8,0.114,0.0
1.8,0.116,0.0
1.8,0.119,0.0
1.8,0.12,0.0
1.8,0.123,0.0
1.8,0.125,0.0
1.8,0.128,0.0
1.8,0.13,0.0
1.8,0.134,0.0
1.8,0.136,0.0
1.8,0.136,0.0
1.8,0.089,0.0
1.8,0.09,0.0
1.8,0.091,0.0
1.8,0.093,0.0
1.8,0.093,0.0
1.8,0.095,0.0
1.8,0.098,0.0
1.8,0.1,0.0
1.8,0.102,0.0
1.8,0.104,0.0
1.8,0.106,0.0
1.8,0.109,0.0
1.8,0.111,0.0
1.8,0.113,0.0
1.8,0.116,0.0
1.8,0.118,0.0
1.8,0.124,0.0
1.8,0.126,0.0
1.8,0.129,0.0
1.8,0.117,0.0
1.8,0.119,0.0
1.8,0.122,0.0
1.8,0.124,0.0
1.8,0.127,0.0
1.8,0.128,0.0
1.8,0.13,0.0
1.8,0.133,0.0
1.8,0.136,0.0
1.8,0.137,0.0
1.8,0.14,0.0
1.8,0.142,0.0
1.8,0.145,0.0
1.8,0.147,0.0
1.8,0.149,0.0
1.8,0.151,0.0
1.8,0.154,0.0
1.8,0.157,0.0
1.8,0.16,0.0
1.8,0.149,0.0
1.8,0.152,0.0
1.8,0.154,0.0
1.8,0.157,0.0
1.8,0.159,0.0
1.8,0.161,0.0
1.8,0.164,0.0
1.8,0.166,0.0
1.8,0.169,0.0
1.8,0.171,0.0
1.8,0.171,0.0
1.8,0.174,0.0
1.8,0.176,0.0
1.8,0.179,0.0
1.8,0.181,0.0
1.8,0.183,0.0
1.8,0.186,0.0
1.8,0.189,0.0
1.8,0.191,0.0
1.8,0.194,0.0
1.8,0.173,0.0
1.8,0.176,0.0
1.8,0.178,0.0
1.8,0.18,0.0
1.8,0.183,0.0
1.8,0.185,0.0
1.8,0.187,0.0
1.8,0.194,0.0
1.8,0.196,0.0
1.8,0.198,0.0
1.8,0.154,0.0
1.8,0.157,0.0
1.8,0.159,0.0
1.8,0.162,0.0
1.8,0.164,0.0
1.8,0.164,0.0
1.8,0.166,0.0
1.8,0.169,0.0
1.8,0.171,0.0
1.8,0.173,0.0
1.8,0.139,0.0
1.9,0.105,0.053
1.9,0.108,0.0
1.9,0.11,0.0
1.9,0.113,0.0
1.9,0.114,0.0
1.9,0.117,0.0
1.9,0.119,0.0
1.9,0.121,0.0
1.9,0.122,0.0
1.9,0.125,0.0
1.9,0.127,0.0
1.9,0.129,0.0
1.9,0.132,0.0
1.9,0.133,0.0
1.9,0.136,0.0
1.9,0.138,0.0
1.9,0.141,0.0
1.9,0.143,0.0
1.9,0.127,0.0
1.9,0.129,0.0
1.9,0.132,0.0
1.9,0.134,0.0
1.9,0.136,0.0
1.9,0.137,0.0
1.9,0.139,0.0
1.9,0.141,0.0
1.9,0.144,0.0
1.9,0.146,0.0
1.9,0.148,0.0
1.9,0.151,0.0
1.9,0.153,0.0
1.9,0.155,0.0
1.9,0.158,0.0
1.9,0.159,0.0
1.9,0.162,0.0
1.9,0.164,0.0
1.9,0.167,0.0
1.9,0.169,0.0
1.9,0.169,0.0
1.9,0.172,0.0
1.9,0.174,0.0
1.9,0.177,0.0
1.9,0.181,0.0
1.9,0.183,0.0
1.9,0.185,0.0
1.9,0.188,0.0
1.9,0.19,0.0
1.9,0.193,0.0
1.9,0.173,0.0
1.9,0.175,0.0
1.9,0.177,0.0
1.9,0.18,0.0
1.9,0.182,0.0
1.9,0.184,0.0
1.9,0.186,0.0
1.9,0.189,0.0
1.9,0.191,0.0
1.9,0.194,0.0
1.9,0.196,0.0
1.9,0.199,0.0
1.9,0.201,0.0
1.9,0.204,0.0
1.9,0.206,0.0
1.9,0.209,0.0
1.9,0.211,0.0
1.9,0.214,0.0
1.9,0.216,0.0
1.9,0.219,0.0
1.9,0.187,0.0
1.9,0.189,0.0
1.9,0.191,0.0
1.9,0.193,0.0
1.9,0.195,0.0
1.9,0.196,0.0
1.9,0.198,0.0
1.9,0.201,0.0
1.9,0.202,0.0
1.9,0.205,0.0
1.9,0.193,0.0
1.9,0.196,0.0
1.9,0.197,0.0
1.9,0.2,0.0
1.9,0.202,0.0
1.9,0.204,0.0
1.9,0.206,0.0
1.9,0.209,0.0
1.9,0.211,0.0
1.9,0.214,0.0
1.9,0.216,0.0
1.9,0.218,0.0
1.9,0.221,0.0
1.9,0.223,0.0
1.9,0.226,0.0
1.9,0.228,0.0
1.9,0.231,0.0
1.9,0.233,0.0
1.9,0.235,0.0
1.9,0.231,0.0
1.9,0.233,0.0
1.9,0.235,0.0
1.9,0.237,0.0
1.9,0.239,0.0
1.9,0.241,0.0
1.8,0.202,0.0
1.8,0.203,0.0
1.8,0.206,0.0
1.8,0.207,0.0
1.8,0.196,0.0
1.8,0.198,0.0
1.8,0.204,0.0
1.8,0.204,0.0
1.8,0.207,0.0
1.8,0.209,0.0
1.8,0.212,0.0
1.8,0.215,0.0
1.8,0.218,0.0
1.8,0.22,0.0
1.8,0.216,0.0
1.8,0.217,0.0
1.8,0.22,0.0
1.8,0.223,0.0
1.8,0.225,0.0
1.8,0.227,0.0
1.8,0.23,0.0
1.8,0.232,0.0
1.8,0.235,0.0
1.8,0.237,0.0
1.8,0.24,0.0
1.8,0.243,0.0
1.8,0.241,0.0
1.8,0.244,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.254,0.0
1.8,0.256,0.0
1.8,0.259,0.0
1.8,0.262,0.0
1.8,0.265,0.0
1.8,0.268,0.0
1.8,0.271,0.0
1.8,0.274,0.0
1.8,0.277,0.0
1.8,0.28,0.0
1.8,0.283,0.0
1.8,0.286,0.0
1.8,0.289,0.0
1.8,0.292,0.0
1.8,0.24,0.0
1.8,0.242,0.0
1.8,0.244,0.0
1.8,0.246,0.0
1.8,0.25,0.0
1.8,0.25,0.0
1.8,0.253,0.0
1.8,0.256,0.0
1.8,0.259,0.0
1.8,0.253,0.0
1.8,0.256,0.0
1.8,0.258,0.0
1.8,0.261,0.0
1.8,0.264,0.0
1.8,0.267,0.0
1.8,0.268,0.0
1.8,0.271,0.0
1.8,0.274,0.0
1.8,0.277,0.0
1.9,0.263,0.053
1.9,0.265,0.0
1.9,0.269,0.0
1.9,0.271,0.0
1.9,0.278,0.0
1.9,0.279,0.0
1.9,0.282,0.0
1.9,0.285,0.0
1.9,0.288,0.0
1.9,0.291,0.0
1.9,0.294,0.0
1.9,0.296,0.0
1.9,0.3,0.0
1.8,0.264,0.0
1.8,0.267,0.0
1.8,0.269,0.0
1.8,0.273,0.0
1.8,0.275,0.0
1.8,0.279,0.0
1.8,0.281,0.0
1.8,0.277,0.0
1.8,0.28,0.0
1.8,0.283,0.0
1.8,0.285,0.0
1.8,0.288,0.0
1.8,0.29,0.0
1.8,0.293,0.0
1.8,0.295,0.0
1.8,0.298,0.0
1.8,0.301,0.0
1.8,0.29,0.0
1.8,0.292,0.0
1.8,0.295,0.0
1.8,0.298,0.0
1.8,0.301,0.0
1.8,0.303,0.0
1.8,0.305,0.0
1.8,0.308,0.0
1.8,0.311,0.0
1.8,0.314,0.0
1.8,0.314,0.0
1.8,0.317,0.0
1.8,0.319,0.0
1.8,0.322,0.0
1.8,0.325,0.0
1.8,0.328,0.0
1.8,0.331,0.0
1.8,0.334,0.0
1.8,0.336,0.0
1.8,0.339,0.0
1.8,0.278,0.0
1.8,0.281,0.0
1.8,0.282,0.0
1.8,0.285,0.0
1.8,0.286,0.0
1.8,0.287,0.0
1.8,0.293,0.0
1.8,0.295,0.0
1.8,0.297,0.0
1.8,0.236,0.0
1.8,0.238,0.0
1.8,0.241,0.0
1.8,0.242,0.0
1.8,0.245,0.0
1.8,0.245,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.252,0.0
1.8,0.255,0.0
1.8,0.257,0.0
1.8,0.259,0.0
1.8,0.262,0.0
1.8,0.264,0.0
1.8,0.267,0.0
1.8,0.269,0.0
1.8,0.271,0.0
1.8,0.274,0.0
1.8,0.276,0.0
1.8,0.278,0.0
1.8,0.281,0.0
1.8,0.284,0.0
1.8,0.286,0.0
1.8,0.288,0.0
1.8,0.291,0.0
1.8,0.293,0.0
1.8,0.295,0.0
1.8,0.298,0.0
1.8,0.3,0.0
1.8,0.302,0.0
1.8,0.305,0.0
1.8,0.307,0.0
1.8,0.309,0.0
1.9,0.296,0.053
1.9,0.298,0.0
1.9,0.301,0.0
1.9,0.303,0.0
1.9,0.306,0.0
1.9,0.308,0.0
1.9,0.311,0.0
1.9,0.313,0.0
1.9,0.316,0.0
1.9,0.318,0.0
1.9,0.32,0.0
1.9,0.323,0.0
1.9,0.325,0.0
1.9,0.328,0.0
1.9,0.33,0.0
1.9,0.333,0.0
1.9,0.335,0.0
2.0,0.313,0.05
2.0,0.316,0.0
2.0,0.318,0.0
2.0,0.32,0.0
1.9,0.287,0.0
1.9,0.288,0.0
1.9,0.291,0.0
1.9,0.293,0.0
1.9,0.295,0.0
1.9,0.297,0.0
1.9,0.3,0.0
1.9,0.305,0.0
1.9,0.307,0.0
1.9,0.31,0.0
1.9,0.312,0.0
1.9,0.315,0.0
1.9,0.317,0.0
1.9,0.32,0.0
1.9,0.322,0.0
1.7,0.246,0.0
1.7,0.215,0.0
1.7,0.217,0.0
1.7,0.219,0.0
1.7,0.222,0.0
1.7,0.224,0.0
1.7,0.227,0.0
1.7,0.229,0.0
1.7,0.232,0.0
1.7,0.234,0.0
1.7,0.237,0.0
1.7,0.239,0.0
1.7,0.242,0.0
1.7,0.244,0.0
1.7,0.247,0.0
1.7,0.249,0.0
1.7,0.252,0.0
1.7,0.255,0.0
1.7,0.257,0.0
1.7,0.26,0.0
1.7,0.244,0.0
1.7,0.247,0.0
1.7,0.25,0.0
1.7,0.257,0.0
1.7,0.259,0.0
1.7,0.261,0.0
1.7,0.263,0.0
1.7,0.266,0.0
1.7,0.269,0.0
1.7,0.272,0.0
1.8,0.237,0.056
1.8,0.239,0.0
1.8,0.241,0.0
1.8,0.244,0.0
1.8,0.246,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.253,0.0
1.8,0.255,0.0
1.8,0.259,0.0
1.8,0.26,0.0
1.8,0.263,0.0
1.8,0.266,0.0
1.8,0.269,0.0
1.8,0.272,0.0
1.8,0.274,0.0
1.8,0.278,0.0
1.8,0.28,0.0
1.8,0.283,0.0
1.8,0.286,0.0
1.8,0.242,0.0
1.8,0.245,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.253,0.0
1.8,0.254,0.0
1.7,0.213,0.0
1.7,0.216,0.0
1.7,0.219,0.0
1.7,0.221,0.0
1.8,0.21,0.056
1.8,0.213,0.0
1.8,0.215,0.0
1.8,0.218,0.0
1.8,0.22,0.0
1.8,0.223,0.0
1.8,0.225,0.0
1.8,0.228,0.0
1.8,0.23,0.0
1.8,0.226,0.0
1.8,0.228,0.0
1.8,0.23,0.0
1.8,0.233,0.0
1.8,0.236,0.0
1.8,0.237,0.0
1.8,0.24,0.0
1.8,0.242,0.0
1.8,0.245,0.0
1.8,0.247,0.0
1.8,0.234,0.0
1.7,0.191,0.0
1.7,0.194,0.0
1.7,0.196,0.0
1.7,0.199,0.0
1.7,0.201,0.0
1.7,0.203,0.0
1.7,0.208,0.0
1.7,0.211,0.0
1.7,0.213,0.0
1.7,0.216,0.0
1.7,0.218,0.0
1.7,0.221,0.0
1.8,0.167,0.056
1.8,0.17,0.0
1.8,0.172,0.0
1.8,0.175,0.0
1.8,0.177,0.0
1.8,0.18,0.0
1.8,0.183,0.0
1.8,0.165,0.0
1.8,0.168,0.0
1.8,0.171,0.0
1.8,0.173,0.0
1.8,0.176,0.0
1.8,0.177,0.0
1.8,0.18,0.0
1.8,0.182,0.0
1.8,0.185,0.0
1.8,0.187,0.0
1.8,0.168,0.0
1.8,0.17,0.0
1.8,0.173,0.0
1.8,0.175,0.0
1.8,0.178,0.0
1.8,0.178,0.0
1.8,0.181,0.0
1.8,0.184,0.0
1.8,0.186,0.0
1.8,0.189,0.0
1.8,0.184,0.0
1.8,0.186,0.0
1.8,0.189,0.0
1.8,0.191,0.0
1.8,0.194,0.0
1.8,0.195,0.0
1.8,0.198,0.0
1.8,0.2,0.0
1.8,0.203,0.0
1.8,0.206,0.0
1.8,0.209,0.0
1.8,0.211,0.0
1.8,0.214,0.0
1.8,0.216,0.0
1.8,0.219,0.0
1.8,0.221,0.0
1.8,0.224,0.0
1.8,0.226,0.0
1.8,0.229,0.0
1.8,0.231,0.0
1.8,0.234,0.0
1.8,0.237,0.0
1.8,0.239,0.0
1.8,0.245,0.0
1.8,0.247,0.0
1.8,0.25,0.0
1.8,0.252,0.0
1.8,0.255,0.0
1.8,0.257,0.0
1.8,0.26,0.0
1.8,0.263,0.0
1.8,0.265,0.0
1.8,0.268,0.0
1.8,0.271,0.0
1.8,0.273,0.0
1.8,0.276,0.0
1.8,0.278,0.0
1.8,0.281,0.0
1.8,0.283,0.0
1.8,0.243,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.253,0.0
1.8,0.256,0.0
1.8,0.258,0.0
1.8,0.261,0.0
1.8,0.264,0.0
1.8,0.266,0.0
1.8,0.256,0.0
1.8,0.261,0.0
1.8,0.264,0.0
1.8,0.266,0.0
1.8,0.268,0.0
1.8,0.271,0.0
1.8,0.273,0.0
1.8,0.276,0.0
1.8,0.278,0.0
1.8,0.243,0.0
1.8,0.245,0.0
1.8,0.248,0.0
1.8,0.25,0.0
1.8,0.252,0.0
1.8,0.253,0.0
1.8,0.255,0.0
1.8,0.258,0.0
1.8,0.26,0.0
1.8,0.262,0.0
1.8,0.258,0.0
1.8,0.26,0.0
1.8,0.262,0.0
1.8,0.264,0.0
1.8,0.266,0.0
1.8,0.267,0.0
1.8,0.269,0.0
1.8,0.271,0.0
1.8,0.273,0.0
1.8,0.275,0.0
1.8,0.276,0.0
1.8,0.278,0.0
1.8,0.28,0.0
1.8,0.282,0.0
1.8,0.284,0.0
1.8,0.286,0.0
1.8,0.288,0.0
1.8,0.29,0.0
1.8,0.292,0.0
1.8,0.294,0.0
1.8,0.296,0.0
1.8,0.299,0.0
1.8,0.301,0.0
1.8,0.303,0.0
1.8,0.305,0.0
1.8,0.307,0.0
1.8,0.31,0.0
1.8,0.312,0.0
1.8,0.314,0.0
1.8,0.32,0.0
1.8,0.322,0.0
1.8,0.324,0.0
1.8,0.326,0.0
1.9,0.311,0.053
1.9,0.313,0.0
1.9,0.315,0.0
1.9,0.318,0.0
1.9,0.32,0.0
1.9,0.322,0.0
1.9,0.325,0.0
1.9,0.323,0.0
1.9,0.325,0.0
1.9,0.328,0.0
1.8,0.293,0.0
1.8,0.295,0.0
1.8,0.297,0.0
1.8,0.299,0.0
1.8,0.302,0.0
1.8,0.304,0.0
1.8,0.304,0.0
1.8,0.306,0.0
1.8,0.309,0.0
1.8,0.311,0.0
1.8,0.313,0.0
1.8,0.315,0.0
1.8,0.318,0.0
1.8,0.32,0.0
1.8,0.322,0.0
1.8,0.325,0.0
1.8,0.324,0.0
1.8,0.326,0.0
1.8,0.329,0.0
1.8,0.331,0.0
1.8,0.334,0.0
1.8,0.336,0.0
1.8,0.338,0.0
1.8,0.341,0.0
1.8,0.343,0.0
1.8,0.349,0.0
1.7,0.313,0.0
1.7,0.315,0.0
1.7,0.318,0.0
1.7,0.321,0.0
1.7,0.323,0.0
1.7,0.326,0.0
1.7,0.328,0.0
1.7,0.331,0.0
1.7,0.333,0.0
1.7,0.336,0.0
1.7,0.338,0.0
1.7,0.341,0.0
1.7,0.344,0.0
1.7,0.346,0.0
1.7,0.349,0.0
1.7,0.351,0.0
1.7,0.354,0.0
1.7,0.356,0.0
1.7,0.359,0.0
1.7,0.361,0.0
1.7,0.364,0.0
1.7,0.366,0.0
1.7,0.369,0.0
1.7,0.372,0.0
1.7,0.374,0.0
1.7,0.38,0.0
1.7,0.382,0.0
1.7,0.385,0.0
1.7,0.387,0.0
1.7,0.382,0.0
1.7,0.384,0.0
1.7,0.387,0.0
1.7,0.389,0.0
1.7,0.393,0.0
1.7,0.396,0.0
1.7,0.399,0.0
1.7,0.401,0.0
1.7,0.404,0.0
1.7,0.405,0.0
1.7,0.408,0.0
1.7,0.41,0.0
1.6,0.376,0.0
1.6,0.378,0.0
1.6,0.38,0.0
1.6,0.382,0.0
1.6,0.385,0.0
1.6,0.387,0.0
1.6,0.389,0.0
1.6,0.392,0.0
1.6,0.394,0.0
1.6,0.396,0.0
1.6,0.398,0.0
1.6,0.401,0.0
1.6,0.403,0.0
1.6,0.405,0.0
1.6,0.407,0.0
1.6,0.41,0.0
1.6,0.412,0.0
1.7,0.345,0.059
1.7,0.347,0.0
1.7,0.349,0.0
1.7,0.352,0.0
1.7,0.354,0.0
1.7,0.355,0.0
1.7,0.357,0.0
1.7,0.36,0.0
1.7,0.362,0.0
1.7,0.364,0.0
1.7,0.366,0.0
1.7,0.369,0.0
1.7,0.371,0.0
1.6,0.335,0.0
1.6,0.337,0.0
1.6,0.339,0.0
1.6,0.344,0.0
1.6,0.346,0.0
1.6,0.349,0.0
1.6,0.351,0.0
1.6,0.353,0.0
1.6,0.356,0.0
1.6,0.358,0.0
1.6,0.36,0.0
1.6,0.362,0.0
1.6,0.365,0.0
1.6,0.367,0.0
1.6,0.369,0.0
1.6,0.372,0.0
1.6,0.374,0.0
1.6,0.376,0.0
1.6,0.379,0.0
1.6,0.381,0.0
1.6,0.327,0.0
1.6,0.33,0.0
1.6,0.332,0.0
1.6,0.335,0.0
1.6,0.337,0.0
1.6,0.34,0.0
1.6,0.342,0.0
1.6,0.345,0.0
1.6,0.347,0.0
1.6,0.35,0.0
1.6,0.352,0.0
1.6,0.355,0.0
1.5,0.314,0.0
1.5,0.317,0.0
1.5,0.319,0.0
1.5,0.322,0.0
1.5,0.299,0.0
1.5,0.302,0.0
1.5,0.304,0.0
1.5,0.306,0.0
1.5,0.309,0.0
1.5,0.31,0.0
1.5,0.312,0.0
1.5,0.315,0.0
1.5,0.317,0.0
1.5,0.32,0.0
1.5,0.315,0.0
1.5,0.318,0.0
1.5,0.32,0.0
1.5,0.323,0.0
1.5,0.325,0.0
1.5,0.326,0.0
1.5,0.329,0.0
1.5,0.331,0.0
1.5,0.334,0.0
1.5,0.336,0.0
1.5,0.339,0.0
1.4,0.294,0.0
1.4,0.296,0.0
1.4,0.299,0.0
1.4,0.301,0.0
1.4,0.304,0.0
1.4,0.306,0.0
1.4,0.309,0.0
1.4,0.311,0.0
1.4,0.317,0.0
1.5,0.297,0.067
1.5,0.299,0.0
1.5,0.302,0.0
1.5,0.304,0.0
1.5,0.307,0.0
1.5,0.308,0.0
1.5,0.311,0.0
1.5,0.313,0.0
1.5,0.316,0.0
1.5,0.318,0.0
1.5,0.32,0.0
1.5,0.323,0.0
1.5,0.325,0.0
1.4,0.28,0.0
1.4,0.282,0.0
1.4,0.285,0.0
1.4,0.287,0.0
1.4,0.29,0.0
1.4,0.293,0.0
1.4,0.281,0.0
1.4,0.283,0.0
1.4,0.285,0.0
1.4,0.287,0.0
1.3,0.235,0.0
1.3,0.237,0.0
1.3,0.239,0.0
1.3,0.241,0.0
1.3,0.243,0.0
1.3,0.245,0.0
1.3,0.243,0.0
1.3,0.245,0.0
1.3,0.247,0.0
1.3,0.249,0.0
1.3,0.252,0.0
1.3,0.252,0.0
1.3,0.256,0.0
1.3,0.258,0.0
1.3,0.26,0.0
1.3,0.262,0.0
1.3,0.264,0.0
1.3,0.266,0.0
1.3,0.268,0.0
1.3,0.271,0.0
1.3,0.272,0.0
1.3,0.274,0.0
1.3,0.276,0.0
1.3,0.279,0.0
1.3,0.281,0.0
1.3,0.283,0.0
1.3,0.285,0.0
1.3,0.287,0.0
1.3,0.289,0.0
1.3,0.291,0.0
1.3,0.293,0.0
1.3,0.295,0.0
1.3,0.297,0.0
1.3,0.299,0.0
1.3,0.301,0.0
1.3,0.303,0.0
1.3,0.305,0.0
1.3,0.307,0.0
1.3,0.309,0.0
1.3,0.312,0.0
1.3,0.313,0.0
1.3,0.316,0.0
1.3,0.317,0.0
1.3,0.32,0.0
1.3,0.322,0.0
1.3,0.214,0.0
1.3,0.216,0.0
1.3,0.222,0.0
1.3,0.224,0.0
1.3,0.226,0.0
1.3,0.224,0.0
1.3,0.226,0.0
1.3,0.228,0.0
1.3,0.23,0.0
1.3,0.232,0.0
1.3,0.234,0.0
1.3,0.236,0.0
1.3,0.238,0.0
1.3,0.241,0.0
1.7,0.052,0.235
1.7,0.054,0.0
1.7,0.056,0.0
1.7,0.058,0.0
1.7,0.061,0.0
1.7,0.063,0.0
1.7,0.062,0.0
1.7,0.065,0.0
1.7,0.068,0.0
1.7,0.07,0.0
1.7,0.072,0.0
1.7,0.073,0.0
1.7,0.076,0.0
1.7,0.078,0.0
1.7,0.08,0.0
1.7,0.083,0.0
1.7,0.082,0.0
1.7,0.084,0.0
1.7,0.087,0.0
1.7,0.089,0.0
1.7,0.092,0.0
1.7,0.093,0.0
1.7,0.096,0.0
1.7,0.098,0.0
1.7,0.101,0.0
1.7,0.104,0.0
1.7,0.089,0.0
1.7,0.091,0.0
1.7,0.093,0.0
1.7,0.095,0.0
1.7,0.097,0.0
1.7,0.098,0.0
1.7,0.1,0.0
1.7,0.102,0.0
1.7,0.104,0.0
1.7,0.106,0.0
1.7,0.089,0.0
1.7,0.091,0.0
1.7,0.093,0.0
1.7,0.095,0.0
1.7,0.099,0.0
1.7,0.098,0.0
1.7,0.1,0.0
1.7,0.102,0.0
1.7,0.104,0.0
1.7,0.104,0.0
1.7,0.105,0.0
1.7,0.107,0.0
1.7,0.109,0.0
1.7,0.111,0.0
1.7,0.111,0.0
1.7,0.114,0.0
1.7,0.115,0.0
1.7,0.118,0.0
1.7,0.119,0.0
1.7,0.076,0.0
1.7,0.078,0.0
1.7,0.078,0.0
1.7,0.08,0.0
1.7,0.081,0.0
1.7,0.083,0.0
1.7,0.084,0.0
1.7,0.087,0.0
1.7,0.088,0.0
1.7,0.083,0.0
1.7,0.084,0.0
1.7,0.087,0.0
1.7,0.088,0.0
1.7,0.09,0.0
1.7,0.09,0.0
1.7,0.093,0.0
1.7,0.094,0.0
1.7,0.096,0.0
1.7,0.097,0.0
1.8,0.043,0.056
1.8,0.045,0.0
1.8,0.046,0.0
1.8,0.048,0.0
1.8,0.051,0.0
1.8,0.049,0.0
1.8,0.051,0.0
1.8,0.052,0.0
1.8,0.055,0.0
1.8,0.056,0.0
1.8,0.058,0.0
1.8,0.059,0.0
1.8,0.061,0.0
1.8,0.063,0.0
1.8,0.065,0.0
1.8,0.067,0.0
1.8,0.072,0.0
1.8,0.074,0.0
1.8,0.076,0.0
1.8,0.079,0.0
1.8,0.08,0.0
1.8,0.083,0.0
1.8,0.084,0.0
1.8,0.087,0.0
1.8,0.088,0.0
1.8,0.091,0.0
1.8,0.092,0.0
1.8,0.095,0.0
1.8,0.096,0.0
1.8,0.099,0.0
1.8,0.101,0.0
1.8,0.103,0.0
1.8,0.105,0.0
1.8,0.107,0.0
1.8,0.109,0.0
1.8,0.111,0.0
1.8,0.113,0.0
1.8,0.115,0.0
1.8,0.117,0.0
1.8,0.119,0.0
1.8,0.106,0.0
1.8,0.108,0.0
1.8,0.11,0.0
1.8,0.112,0.0
1.8,0.114,0.0
1.8,0.116,0.0
1.8,0.117,0.0
1.8,0.12,0.0
1.8,0.121,0.0
1.8,0.115,0.0
1.8,0.116,0.0
1.8,0.119,0.0
1.8,0.12,0.0
1.8,0.123,0.0
1.8,0.114,0.0
1.8,0.116,0.0
1.8,0.118,0.0
1.8,0.121,0.0
1.8,0.122,0.0
1.8,0.113,0.0
1.8,0.115,0.0
1.8,0.116,0.0
1.8,0.118,0.0
1.8,0.12,0.0
1.8,0.121,0.0
1.8,0.127,0.0
1.8,0.128,0.0
1.8,0.13,0.0
1.8,0.131,0.0
1.8,0.122,0.0
1.8,0.124,0.0
1.8,0.126,0.0
1.8,0.127,0.0
1.8,0.13,0.0
1.8,0.13,0.0
1.8,0.133,0.0
1.8,0.134,0.0
1.8,0.136,0.0
1.8,0.137,0.0
1.8,0.134,0.0
1.8,0.136,0.0
1.8,0.138,0.0
1.8,0.14,0.0
1.8,0.142,0.0
1.8,0.143,0.0
1.8,0.145,0.0
1.8,0.147,0.0
1.8,0.149,0.0
1.8,0.151,0.0
1.8,0.125,0.0
1.8,0.128,0.0
1.8,0.129,0.0
1.8,0.132,0.0
1.8,0.133,0.0
1.8,0.134,0.0
1.8,0.135,0.0
1.8,0.138,0.0
1.8,0.139,0.0
1.8,0.142,0.0
1.9,0.134,0.053
1.9,0.136,0.0
1.9,0.137,0.0
1.9,0.14,0.0
1.9,0.141,0.0
1.9,0.142,0.0
1.9,0.144,0.0
1.9,0.147,0.0
1.9,0.148,0.0
1.9,0.125,0.0
1.9,0.127,0.0
1.9,0.129,0.0
1.9,0.13,0.0
1.9,0.132,0.0
1.9,0.133,0.0
1.9,0.135,0.0
1.9,0.136,0.0
1.9,0.138,0.0
1.9,0.14,0.0
1.9,0.097,0.0
1.9,0.098,0.0
1.9,0.1,0.0
1.9,0.105,0.0
1.9,0.107,0.0
1.9,0.108,0.0
1.9,0.11,0.0
1.9,0.112,0.0
1.9,0.114,0.0
1.9,0.115,0.0
1.9,0.118,0.0
1.9,0.119,0.0
1.9,0.121,0.0
1.9,0.123,0.0
1.9,0.126,0.0
1.9,0.128,0.0
1.9,0.13,0.0
1.9,0.132,0.0
1.9,0.134,0.0
1.9,0.136,0.0
2.0,0.132,0.05
2.0,0.133,0.0
2.0,0.135,0.0
2.0,0.137,0.0
2.0,0.14,0.0
2.0,0.14,0.0
2.0,0.143,0.0
2.0,0.145,0.0
2.0,0.147,0.0
2.0,0.15,0.0
2.0,0.152,0.0
2.0,0.153,0.0
2.0,0.156,0.0
2.0,0.158,0.0
2.0,0.161,0.0
2.0,0.162,0.0
2.0,0.165,0.0
2.0,0.167,0.0
2.0,0.169,0.0
2.0,0.171,0.0
2.0,0.173,0.0
2.0,0.175,0.0
2.0,0.178,0.0
2.0,0.179,0.0
2.0,0.182,0.0
2.0,0.184,0.0
2.0,0.186,0.0
2.0,0.188,0.0
2.0,0.191,0.0
2.0,0.193,0.0
2.0,0.187,0.0
2.0,0.188,0.0
2.0,0.191,0.0
2.0,0.192,0.0
2.0,0.195,0.0
2.0,0.196,0.0
2.0,0.198,0.0
2.0,0.2,0.0
2.0,0.202,0.0
