mac_fill,flood_p,avg_age
0.700,0.000,0.012
0.700,0.000,0.019
0.600,0.000,0.025
0.500,0.000,0.027
0.500,0.000,0.000
0.500,0.000,0.017
0.500,0.000,0.020
0.500,0.000,0.030
0.400,0.000,0.033
0.500,0.077,0.027
0.500,0.000,0.037
0.400,0.000,0.025
0.300,0.000,0.022
0.200,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.017
0.400,0.000,0.025
0.300,0.000,0.022
0.500,0.083,0.000
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.013
0.500,0.000,0.020
0.700,0.077,0.009
0.700,0.000,0.019
0.600,0.000,0.006
0.600,0.000,0.014
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.017
0.500,0.000,0.023
0.500,0.000,0.017
0.600,0.000,0.014
0.600,0.000,0.017
0.600,0.000,0.025
0.600,0.000,0.022
0.500,0.000,0.023
0.600,0.000,0.011
0.600,0.000,0.019
0.600,0.000,0.028
0.500,0.000,0.030
0.400,0.000,0.029
0.300,0.000,0.006
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.004
0.400,0.000,0.013
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.400,0.000,0.001
0.400,0.000,0.013
0.300,0.000,0.000
0.500,0.100,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.800,0.167,0.000
0.800,0.000,0.006
0.800,0.000,0.004
0.800,0.000,0.010
0.700,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.015
0.800,0.000,0.021
0.700,0.000,0.012
0.700,0.000,0.017
0.800,0.000,0.017
0.700,0.000,0.012
0.700,0.000,0.017
0.600,0.000,0.017
0.600,0.000,0.014
0.500,0.000,0.013
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.013
0.500,0.000,0.007
0.500,0.000,0.007
0.500,0.000,0.007
0.500,0.000,0.013
0.500,0.000,0.010
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.023
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.017
0.500,0.000,0.003
0.500,0.000,0.010
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.000
0.500,0.000,0.010
0.600,0.000,0.008
0.600,0.000,0.019
0.500,0.000,0.010
0.400,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.010
0.500,0.000,0.007
0.500,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.017
0.900,0.455,0.009
0.900,0.000,0.020
0.900,0.000,0.017
0.800,0.000,0.023
0.700,0.000,0.007
0.900,0.000,0.009
0.900,0.000,0.015
0.900,0.000,0.022
0.800,0.000,0.013
0.800,0.000,0.010
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.008
0.700,0.000,0.009
0.800,0.000,0.006
0.700,0.000,0.007
0.700,0.000,0.005
0.700,0.000,0.014
0.700,0.000,0.024
0.600,0.000,0.000
0.600,0.000,0.008
0.600,0.000,0.014
0.500,0.000,0.013
0.500,0.000,0.020
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.017
0.500,0.000,0.020
0.400,0.000,0.017
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.300,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.004
0.400,0.000,0.008
0.400,0.000,0.013
0.300,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.013
0.400,0.000,0.017
0.300,0.000,0.006
0.600,0.100,0.011
0.600,0.000,0.014
0.600,0.000,0.017
0.500,0.000,0.010
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.600,0.125,0.000
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.017
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.500,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.000
0.700,0.000,0.001
0.600,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.700,0.111,0.001
0.700,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.001
0.700,0.000,0.001
0.900,0.100,0.000
0.900,0.000,0.000
0.900,0.000,0.001
0.800,0.000,0.002
0.800,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.001
0.800,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.003
0.600,0.000,0.002
0.600,0.000,0.003
0.600,0.000,0.002
0.500,0.000,0.002
0.500,0.000,0.001
0.500,0.000,0.001
0.500,0.000,0.001
0.500,0.000,0.001
0.800,0.167,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.700,0.000,0.001
0.700,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.003
0.800,0.000,0.029
1.000,0.167,0.025
1.000,0.000,0.023
0.900,0.000,0.017
0.800,0.000,0.023
0.700,0.000,0.012
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.019
0.700,0.000,0.017
0.600,0.000,0.019
0.600,0.077,0.006
0.600,0.000,0.011
0.600,0.000,0.011
0.500,0.000,0.003
0.500,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.600,0.000,0.006
0.600,0.000,0.003
0.600,0.000,0.022
0.500,0.000,0.017
0.500,0.000,0.023
0.600,0.000,0.008
0.600,0.000,0.019
0.600,0.000,0.014
0.500,0.000,0.013
0.500,0.000,0.007
0.800,0.000,0.017
0.800,0.000,0.019
0.800,0.000,0.023
0.700,0.000,0.019
0.600,0.000,0.000
0.800,0.000,0.004
0.800,0.000,0.004
0.800,0.000,0.015
0.800,0.000,0.013
0.700,0.000,0.017
0.800,0.143,0.002
0.800,0.000,0.008
0.800,0.000,0.006
0.700,0.000,0.005
0.800,0.000,0.000
0.800,0.000,0.013
0.800,0.000,0.015
0.700,0.000,0.014
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.011
0.600,0.000,0.019
0.600,0.000,0.014
0.500,0.000,0.007
0.500,0.000,0.010
0.500,0.000,0.017
0.400,0.000,0.013
0.300,0.000,0.000
0.300,0.000,0.000
0.900,0.000,0.007
0.900,0.000,0.001
0.900,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.001
1.000,0.071,0.002
1.000,0.000,0.023
1.000,0.000,0.033
0.900,0.000,0.033
0.800,0.000,0.037
1.000,0.000,0.003
1.000,0.000,0.015
1.000,0.000,0.020
1.000,0.000,0.030
0.900,0.000,0.030
0.900,0.000,0.022
0.800,0.000,0.008
0.800,0.000,0.006
0.700,0.000,0.005
0.700,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.008
0.800,0.000,0.008
0.700,0.000,0.005
0.900,0.000,0.004
0.900,0.000,0.013
0.900,0.000,0.015
0.800,0.000,0.035
0.700,0.000,0.019
0.600,0.000,0.011
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.006
0.700,0.000,0.005
0.700,0.000,0.005
0.700,0.000,0.007
0.700,0.000,0.014
0.600,0.000,0.003
0.600,0.000,0.003
0.700,0.000,0.002
0.700,0.000,0.009
0.700,0.000,0.007
0.600,0.000,0.006
0.900,0.077,0.000
0.900,0.000,0.011
0.900,0.000,0.011
0.900,0.000,0.020
0.800,0.000,0.017
0.900,0.000,0.015
0.900,0.000,0.018
0.900,0.000,0.028
0.800,0.000,0.025
1.000,0.077,0.015
1.000,0.000,0.005
1.000,0.000,0.008
1.000,0.000,0.010
0.900,0.000,0.009
1.000,0.000,0.003
1.000,0.000,0.010
1.000,0.000,0.013
1.000,0.000,0.023
0.900,0.000,0.026
1.000,0.000,0.005
1.000,0.000,0.008
1.000,0.000,0.015
1.000,0.000,0.015
0.900,0.000,0.015
0.900,0.000,0.011
0.800,0.000,0.002
0.800,0.000,0.021
0.700,0.000,0.017
0.700,0.071,0.019
1.000,0.000,0.012
1.000,0.000,0.015
1.000,0.000,0.020
0.900,0.000,0.020
1.000,0.000,0.010
0.900,0.000,0.011
0.900,0.000,0.009
0.900,0.000,0.018
0.800,0.000,0.010
0.800,0.000,0.004
0.800,0.000,0.006
0.800,0.000,0.013
0.700,0.000,0.007
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.007
0.700,0.000,0.007
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.011
0.600,0.000,0.008
0.500,0.000,0.010
0.500,0.000,0.017
0.500,0.000,0.010
0.500,0.000,0.017
0.500,0.000,0.010
0.500,0.000,0.017
0.500,0.000,0.023
0.800,0.071,0.004
0.800,0.000,0.013
0.800,0.000,0.027
0.800,0.000,0.037
0.700,0.000,0.045
0.600,0.000,0.003
0.600,0.000,0.008
0.600,0.000,0.017
0.600,0.000,0.025
0.500,0.000,0.027
0.600,0.000,0.017
0.500,0.000,0.007
0.500,0.000,0.013
0.500,0.000,0.020
0.400,0.000,0.017
0.500,0.000,0.000
0.500,0.000,0.023
0.500,0.000,0.020
0.400,0.000,0.017
0.400,0.000,0.021
0.400,0.000,0.025
0.400,0.000,0.029
0.400,0.000,0.033
0.400,0.000,0.037
0.400,0.000,0.042
0.400,0.000,0.050
0.400,0.000,0.054
0.400,0.000,0.058
0.400,0.000,0.062
0.400,0.000,0.062
0.400,0.000,0.067
0.400,0.000,0.071
0.400,0.000,0.075
0.400,0.000,0.079
0.400,0.000,0.083
0.400,0.000,0.087
0.400,0.000,0.092
0.400,0.000,0.096
0.400,0.000,0.100
0.700,0.167,0.006
0.600,0.000,0.001
0.600,0.000,0.003
0.500,0.000,0.004
0.400,0.000,0.003
0.600,0.000,0.017
0.600,0.000,0.025
0.600,0.000,0.033
0.500,0.000,0.030
0.400,0.000,0.025
0.400,0.000,0.029
0.400,0.000,0.033
0.400,0.000,0.033
0.400,0.000,0.037
0.400,0.000,0.042
0.400,0.000,0.046
0.400,0.000,0.050
0.400,0.000,0.054
0.400,0.000,0.058
0.600,0.000,0.042
0.600,0.000,0.044
0.600,0.000,0.047
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.003
0.800,0.200,0.008
0.800,0.000,0.013
0.800,0.000,0.017
0.700,0.000,0.014
0.600,0.000,0.011
0.800,0.000,0.017
0.800,0.000,0.025
0.800,0.000,0.033
0.700,0.000,0.038
1.100,0.286,0.020
1.000,0.000,0.015
1.000,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.022
0.900,0.000,0.000
0.900,0.000,0.006
0.900,0.000,0.011
0.900,0.000,0.018
0.900,0.000,0.022
1.200,0.125,0.021
1.100,0.000,0.035
1.000,0.000,0.028
0.900,0.000,0.017
0.900,0.000,0.011
0.900,0.000,0.017
0.900,0.000,0.017
0.900,0.000,0.020
0.900,0.000,0.024
1.200,0.059,0.019
1.300,0.000,0.011
1.300,0.000,0.013
1.200,0.000,0.004
1.200,0.000,0.004
1.200,0.000,0.003
1.200,0.000,0.003
1.200,0.000,0.003
1.200,0.000,0.003
1.200,0.000,0.003
1.300,0.000,0.004
1.300,0.000,0.008
1.200,0.000,0.004
1.100,0.000,0.015
1.100,0.000,0.011
1.000,0.000,0.008
1.000,0.000,0.010
0.900,0.000,0.011
0.800,0.000,0.029
0.700,0.000,0.026
0.600,0.000,0.017
0.600,0.000,0.017
0.600,0.000,0.017
0.600,0.000,0.022
0.600,0.000,0.006
0.600,0.000,0.011
0.600,0.000,0.017
0.500,0.000,0.010
0.500,0.000,0.000
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.007
0.500,0.000,0.007
0.500,0.000,0.010
0.700,0.000,0.009
0.700,0.000,0.009
0.700,0.000,0.012
0.700,0.000,0.017
0.700,0.000,0.021
0.700,0.000,0.009
0.600,0.000,0.011
0.600,0.000,0.019
0.500,0.000,0.020
0.400,0.000,0.017
0.600,0.000,0.019
0.600,0.000,0.017
0.500,0.000,0.000
0.500,0.000,0.010
0.500,0.000,0.023
0.500,0.000,0.000
0.500,0.000,0.007
0.500,0.000,0.013
0.500,0.000,0.020
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.004
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.700,0.077,0.012
0.700,0.000,0.014
0.700,0.000,0.007
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.009
0.700,0.000,0.017
0.600,0.000,0.017
0.500,0.000,0.030
0.600,0.000,0.003
0.600,0.000,0.008
0.600,0.000,0.014
0.600,0.000,0.003
0.500,0.000,0.003
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.001
0.500,0.000,0.000
0.500,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.500,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.002
0.500,0.000,0.002
0.600,0.000,0.002
0.600,0.000,0.000
0.900,0.167,0.001
0.900,0.000,0.002
0.900,0.000,0.002
0.800,0.000,0.003
0.700,0.000,0.002
0.800,0.000,0.001
0.800,0.000,0.002
0.800,0.000,0.002
0.700,0.000,0.002
1.000,0.077,0.000
1.000,0.000,0.001
1.000,0.000,0.001
1.000,0.000,0.002
0.900,0.000,0.003
0.900,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.003
0.700,0.000,0.002
0.600,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.500,0.000,0.000
0.700,0.000,0.001
0.700,0.000,0.001
0.700,0.000,0.001
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.003
0.700,0.000,0.003
0.600,0.000,0.003
0.700,0.000,0.001
0.700,0.000,0.001
0.700,0.000,0.002
0.600,0.000,0.002
0.500,0.000,0.001
1.000,0.071,0.001
1.000,0.000,0.002
1.000,0.000,0.003
0.900,0.000,0.003
0.800,0.000,0.003
1.000,0.000,0.002
1.000,0.000,0.017
1.000,0.000,0.020
0.900,0.000,0.022
0.900,0.000,0.020
0.800,0.000,0.031
0.700,0.000,0.021
0.600,0.000,0.017
0.600,0.000,0.008
0.700,0.000,0.005
0.700,0.000,0.007
0.700,0.000,0.012
0.600,0.000,0.003
0.600,0.000,0.006
0.800,0.077,0.017
0.800,0.000,0.006
0.800,0.000,0.004
0.800,0.000,0.004
0.800,0.000,0.004
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.000
0.800,0.000,0.017
0.800,0.000,0.004
0.800,0.000,0.021
0.800,0.000,0.019
0.800,0.000,0.021
0.700,0.000,0.012
0.900,0.000,0.017
0.900,0.000,0.018
0.900,0.000,0.017
0.900,0.000,0.007
0.900,0.000,0.004
0.900,0.000,0.006
0.900,0.000,0.007
0.900,0.000,0.017
0.800,0.000,0.008
0.700,0.000,0.009
0.900,0.071,0.006
0.900,0.000,0.009
0.900,0.000,0.011
0.800,0.000,0.010
0.700,0.000,0.000
0.900,0.000,0.018
0.900,0.000,0.024
0.800,0.000,0.025
0.700,0.000,0.024
0.600,0.000,0.017
0.600,0.000,0.017
0.600,0.000,0.017
0.600,0.000,0.011
0.600,0.000,0.011
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.000
0.900,0.077,0.006
0.900,0.000,0.011
0.900,0.000,0.009
0.800,0.000,0.008
0.800,0.000,0.004
0.900,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
0.800,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.001
0.900,0.000,0.001
0.900,0.000,0.001
0.900,0.000,0.001
1.200,0.200,0.001
1.200,0.000,0.000
1.200,0.000,0.000
1.200,0.000,0.000
1.200,0.000,0.001
1.200,0.000,0.001
1.100,0.000,0.001
1.100,0.000,0.020
1.100,0.000,0.006
1.300,0.067,0.001
1.300,0.000,0.004
1.300,0.000,0.004
1.100,0.000,0.000
1.200,0.000,0.003
1.300,0.000,0.005
1.200,0.000,0.021
1.100,0.000,0.006
1.000,0.000,0.002
1.300,0.062,0.001
1.300,0.000,0.009
1.300,0.000,0.017
1.300,0.000,0.022
1.300,0.000,0.028
1.300,0.000,0.017
1.300,0.000,0.026
1.300,0.000,0.029
1.300,0.000,0.032
1.300,0.000,0.036
1.400,0.062,0.037
1.400,0.000,0.043
1.400,0.000,0.046
1.400,0.000,0.052
1.400,0.000,0.057
1.400,0.000,0.064
1.400,0.000,0.069
1.400,0.000,0.076
1.400,0.000,0.081
1.400,0.000,0.104
1.500,0.000,0.097
1.500,0.000,0.104
1.500,0.000,0.110
1.500,0.000,0.118
1.500,0.000,0.118
1.500,0.000,0.126
1.500,0.000,0.132
1.500,0.000,0.141
1.500,0.000,0.148
1.500,0.000,0.129
1.500,0.000,0.136
1.500,0.000,0.142
1.500,0.000,0.151
1.500,0.000,0.158
1.500,0.000,0.161
1.500,0.000,0.168
1.500,0.000,0.177
1.500,0.000,0.183
1.500,0.000,0.209
1.500,0.000,0.180
1.500,0.000,0.182
1.500,0.000,0.189
1.500,0.000,0.196
1.500,0.000,0.194
1.500,0.000,0.203
1.500,0.000,0.209
1.500,0.000,0.217
1.500,0.000,0.223
1.700,0.059,0.112
1.700,0.000,0.113
1.700,0.000,0.119
1.700,0.000,0.124
1.700,0.000,0.139
1.700,0.000,0.138
1.700,0.000,0.144
1.700,0.000,0.152
1.600,0.000,0.107
1.600,0.000,0.117
1.600,0.000,0.124
1.600,0.000,0.133
1.600,0.000,0.140
1.600,0.000,0.149
1.600,0.000,0.157
1.600,0.000,0.166
1.600,0.000,0.173
1.600,0.000,0.182
1.600,0.000,0.190
1.600,0.000,0.199
1.600,0.000,0.206
1.600,0.000,0.216
1.600,0.000,0.234
1.600,0.000,0.242
1.600,0.000,0.251
1.600,0.000,0.258
1.600,0.000,0.268
1.600,0.000,0.275
1.600,0.000,0.284
1.600,0.000,0.292
1.600,0.000,0.301
1.600,0.000,0.308
1.500,0.000,0.270
1.400,0.000,0.225
1.400,0.000,0.233
1.400,0.000,0.239
1.400,0.000,0.248
1.400,0.000,0.254
1.400,0.000,0.262
1.400,0.000,0.268
1.400,0.000,0.276
1.400,0.000,0.282
1.400,0.000,0.298
1.400,0.000,0.306
1.400,0.000,0.312
1.400,0.000,0.320
1.400,0.000,0.326
1.400,0.000,0.283
1.400,0.000,0.289
1.400,0.000,0.298
1.400,0.000,0.306
1.400,0.000,0.312
1.400,0.000,0.314
1.400,0.000,0.320
1.300,0.000,0.274
1.300,0.000,0.281
1.300,0.000,0.286
1.200,0.000,0.235
1.200,0.000,0.239
1.200,0.000,0.246
1.200,0.000,0.250
1.200,0.000,0.257
1.000,0.000,0.113
0.900,0.000,0.028
0.900,0.000,0.030
0.900,0.000,0.032
0.900,0.000,0.033
1.000,0.100,0.032
1.000,0.000,0.032
1.000,0.000,0.035
1.000,0.000,0.037
1.000,0.000,0.040
1.000,0.000,0.038
1.000,0.000,0.040
1.000,0.000,0.045
1.000,0.000,0.047
1.000,0.000,0.052
1.000,0.000,0.053
1.000,0.000,0.073
1.000,0.000,0.070
1.000,0.000,0.075
1.000,0.000,0.077
1.000,0.000,0.082
1.000,0.000,0.083
1.000,0.000,0.088
1.000,0.000,0.083
1.000,0.000,0.087
1.000,0.000,0.092
1.000,0.000,0.093
1.000,0.000,0.098
1.000,0.000,0.100
1.000,0.000,0.107
1.000,0.000,0.107
1.000,0.000,0.112
1.000,0.000,0.130
1.000,0.000,0.048
1.000,0.000,0.050
1.000,0.000,0.052
1.000,0.000,0.053
1.000,0.000,0.055
1.000,0.000,0.055
1.000,0.000,0.060
1.000,0.000,0.062
1.000,0.000,0.067
1.000,0.000,0.068
1.000,0.000,0.073
1.000,0.000,0.075
1.000,0.000,0.077
1.000,0.000,0.082
1.000,0.000,0.083
1.000,0.000,0.088
1.000,0.000,0.090
1.000,0.000,0.095
1.000,0.000,0.097
1.000,0.000,0.100
1.000,0.000,0.103
1.000,0.000,0.108
1.000,0.000,0.127
1.000,0.000,0.132
1.000,0.000,0.125
1.000,0.000,0.130
1.000,0.000,0.132
1.000,0.000,0.137
1.000,0.000,0.138
1.000,0.000,0.102
1.000,0.000,0.102
1.000,0.000,0.105
1.000,0.000,0.107
0.900,0.000,0.006
0.900,0.000,0.002
0.900,0.000,0.007
0.900,0.000,0.006
0.900,0.000,0.009
0.900,0.000,0.009
0.900,0.000,0.013
0.900,0.000,0.013
0.900,0.000,0.017
0.900,0.000,0.020
0.900,0.000,0.020
0.900,0.000,0.024
0.900,0.000,0.024
0.900,0.000,0.028
0.900,0.000,0.030
0.900,0.000,0.032
0.900,0.000,0.032
0.900,0.000,0.035
0.900,0.000,0.035
0.900,0.000,0.039
0.900,0.000,0.039
0.900,0.000,0.043
0.900,0.000,0.043
0.900,0.000,0.063
1.100,0.182,0.049
1.100,0.000,0.049
1.100,0.000,0.054
1.100,0.000,0.056
1.100,0.000,0.061
1.100,0.000,0.053
1.100,0.000,0.056
1.100,0.000,0.058
1.100,0.000,0.062
1.100,0.000,0.062
1.100,0.000,0.065
1.100,0.000,0.067
1.100,0.000,0.071
1.100,0.000,0.074
1.100,0.000,0.080
1.100,0.000,0.086
1.100,0.000,0.089
1.100,0.000,0.092
1.100,0.000,0.115
1.300,0.154,0.083
1.300,0.000,0.078
1.300,0.000,0.085
1.300,0.000,0.087
1.300,0.000,0.095
1.300,0.000,0.087
1.300,0.000,0.091
1.300,0.000,0.097
1.300,0.000,0.101
1.400,0.071,0.035
1.400,0.000,0.032
1.400,0.000,0.037
1.400,0.000,0.041
1.400,0.000,0.046
1.400,0.000,0.046
1.400,0.000,0.051
1.400,0.000,0.058
1.400,0.000,0.063
1.400,0.000,0.080
1.400,0.000,0.085
1.400,0.000,0.092
1.400,0.000,0.096
1.400,0.000,0.105
1.400,0.000,0.110
1.400,0.000,0.116
1.400,0.000,0.120
1.400,0.000,0.129
1.400,0.000,0.133
1.400,0.000,0.141
1.500,0.067,0.048
1.500,0.000,0.050
1.500,0.000,0.054
1.500,0.000,0.058
1.500,0.000,0.056
1.500,0.000,0.058
1.500,0.000,0.064
1.500,0.000,0.069
1.500,0.000,0.092
1.500,0.000,0.084
1.500,0.000,0.088
1.500,0.000,0.091
1.500,0.000,0.098
1.500,0.000,0.100
1.500,0.000,0.104
1.500,0.000,0.111
1.500,0.000,0.117
1.500,0.000,0.124
1.500,0.000,0.077
1.500,0.000,0.083
1.500,0.000,0.092
1.500,0.000,0.097
1.500,0.000,0.100
1.500,0.000,0.104
1.500,0.000,0.112
1.500,0.000,0.122
1.500,0.000,0.127
1.500,0.000,0.137
1.500,0.000,0.106
