Q_LEARN,Q_EVICT,Q_FLOOD,Q_BLOCK,Q_UNBLOCK,Q_INC_AGE,Q_DEC_AGE
-0.016,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0183,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0177,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0171,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0191,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0182,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0175,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0174,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0195,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0187,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0181,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0174,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0195,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0187,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0183,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0201,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0192,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0185,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0176,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0198,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0189,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0181,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0201,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0194,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0187,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0179,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0173,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0166,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0161,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0182,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0175,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0173,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0167,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0188,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0181,-0.0675,-0.1546,0.0,0.0,-0.0566,-0.0614
-0.0181,-0.0675,-0.1543,0.0,0.0,-0.0566,-0.0614
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.0566,-0.0614
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.0566,-0.0614
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0158,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0165,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0159,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0167,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0614
-0.0167,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0189,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0187,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0193,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0186,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0193,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0186,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0179,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0192,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0184,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0177,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0197,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0191,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0185,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0178,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0198,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.019,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0188,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0206,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0197,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0189,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.02,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0191,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0184,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0175,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.017,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0165,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.016,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0183,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0175,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.017,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.019,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0182,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0176,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0168,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0188,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0181,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0187,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0179,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0174,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.019,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0182,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0175,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0168,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0188,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0186,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0178,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0185,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0179,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0193,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0185,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0178,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0191,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0182,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0174,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.016,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.015,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0146,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0168,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0162,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0157,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0152,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0176,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.017,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0165,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0159,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0151,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0147,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0603
-0.0147,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.017,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0159,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0153,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0177,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0167,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0188,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.018,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0167,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0189,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0182,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0176,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0168,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0191,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0184,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0178,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0161,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0157,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0179,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0173,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0168,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0162,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0184,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0177,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0158,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0154,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0149,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0171,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0161,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0178,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0172,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0166,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.016,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0151,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0147,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.017,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0164,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.016,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0593
-0.0155,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0152,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0149,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0144,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0141,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0139,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0137,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0161,-0.0675,-0.1543,0.0,0.0,-0.056,-0.0612
-0.0161,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0157,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0151,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0174,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0168,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0164,-0.0675,-0.1541,0.0,0.0,-0.056,-0.0612
-0.0164,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0185,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0178,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0172,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0192,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0184,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0178,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0171,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0191,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0182,-0.0675,-0.1537,0.0,0.0,-0.056,-0.0612
-0.0182,-0.0675,-0.1535,0.0,0.0,-0.056,-0.0612
-0.0175,-0.0675,-0.1535,0.0,0.0,-0.056,-0.0612
-0.0168,-0.0675,-0.1535,0.0,0.0,-0.056,-0.0612
-0.0168,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0164,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0185,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0178,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0168,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0189,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0182,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0176,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0169,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0191,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0183,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0177,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0196,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0188,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0181,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0176,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0196,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0187,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0179,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0192,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0184,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0177,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.017,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0192,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0185,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0181,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0199,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0189,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0181,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0174,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0194,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0187,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.018,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0173,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0194,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0186,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.018,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0197,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0188,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.018,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0173,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0194,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0185,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0178,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0171,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0192,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0185,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0178,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0197,-0.0675,-0.1535,0.0,0.0,-0.0557,-0.0612
-0.0197,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0189,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0181,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.02,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0191,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0183,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0173,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0194,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0186,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0179,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0196,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0187,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0179,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0193,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0186,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0179,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0195,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.019,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0186,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0176,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0168,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0163,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0184,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0176,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0171,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0164,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0186,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0178,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0172,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0162,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0157,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0154,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.015,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0171,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0165,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.016,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0155,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0151,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0147,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0145,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.014,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0165,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.016,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0156,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0177,-0.0675,-0.1535,0.0,0.0,-0.0553,-0.0612
-0.0177,-0.0675,-0.1533,0.0,0.0,-0.0553,-0.0612
-0.0172,-0.0675,-0.1533,0.0,0.0,-0.0553,-0.0612
-0.0165,-0.0675,-0.1533,0.0,0.0,-0.0553,-0.0612
-0.0187,-0.0675,-0.1533,0.0,0.0,-0.0553,-0.0612
-0.0187,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.018,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0172,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0193,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0185,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0178,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0168,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0164,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0161,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0157,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0179,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0171,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0165,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0158,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0181,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0175,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.017,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.016,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0156,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0153,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.015,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0173,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0166,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0161,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0155,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0178,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0173,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0168,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.016,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0183,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0176,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.017,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.019,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0184,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0178,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0171,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0191,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0181,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0175,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0165,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0188,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0181,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0174,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0163,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0162,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0159,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0156,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0178,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0172,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0168,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0162,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0184,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0175,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0169,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
-0.0158,-0.0675,-0.1533,0.0,0.0,-0.0549,-0.0612
